"RID";"TO_EPOCH(FD,0)";"TO_EPOCH(TD,0)";"KEY";"S_IMSI";"E_IMSI";"TAP_CODE_ID";"FILIAL_ID";"IMSI_REGION"
18082;1451606400;4070908800;"250017400092649.250017400092706";"250017400092649";"250017400092706";4061;458;
17525;1451606400;4070908800;"250017400092707.250017400092806";"250017400092707";"250017400092806";4061;452;
18457;1451606400;4070908800;"250017400092807.250017400092915";"250017400092807";"250017400092915";4061;473;
17526;1451606400;4070908800;"250017400092916.250017400093223";"250017400092916";"250017400093223";4061;452;
18857;1451606400;4070908800;"250017400093224.250017400093226";"250017400093224";"250017400093226";4061;477;
17527;1451606400;4070908800;"250017400093227.250017400093228";"250017400093227";"250017400093228";4061;452;
18858;1451606400;4070908800;"250017400093229.250017400093229";"250017400093229";"250017400093229";4061;477;
17528;1451606400;4070908800;"250017400093230.250017400093302";"250017400093230";"250017400093302";4061;452;
18458;1451606400;4070908800;"250017400093303.250017400093306";"250017400093303";"250017400093306";4061;473;
17529;1451606400;4070908800;"250017400093307.250017400093704";"250017400093307";"250017400093704";4061;452;
18459;1451606400;4070908800;"250017400093705.250017400094507";"250017400093705";"250017400094507";4061;473;
18083;1451606400;4070908800;"250017400094508.250017400094560";"250017400094508";"250017400094560";4061;458;
19065;1451606400;4070908800;"250017400094561.250017400094604";"250017400094561";"250017400094604";4061;512;
17530;1451606400;4070908800;"250017400094605.250017400094700";"250017400094605";"250017400094700";4061;452;
18460;1451606400;4070908800;"250017400094701.250017400094875";"250017400094701";"250017400094875";4061;473;
17751;1451606400;4070908800;"250017400094876.250017400094915";"250017400094876";"250017400094915";4061;458;
17531;1451606400;4070908800;"250017400094916.250017400095049";"250017400094916";"250017400095049";4061;452;
18461;1451606400;4070908800;"250017400095050.250017400095068";"250017400095050";"250017400095068";4061;473;
17532;1451606400;4070908800;"250017400095069.250017400095101";"250017400095069";"250017400095101";4061;452;
18859;1451606400;4070908800;"250017400095102.250017400095400";"250017400095102";"250017400095400";4061;477;
17752;1451606400;4070908800;"250017400095401.250017400095502";"250017400095401";"250017400095502";4061;458;
19066;1451606400;4070908800;"250017400095503.250017400095678";"250017400095503";"250017400095678";4061;512;
17753;1451606400;4070908800;"250017400095679.250017400095696";"250017400095679";"250017400095696";4061;458;
19067;1451606400;4070908800;"250017400095697.250017400095803";"250017400095697";"250017400095803";4061;512;
17754;1451606400;4070908800;"250017400095804.250017400095889";"250017400095804";"250017400095889";4061;458;
18462;1451606400;4070908800;"250017400095890.250017400095890";"250017400095890";"250017400095890";4061;473;
17755;1451606400;4070908800;"250017400095891.250017400095900";"250017400095891";"250017400095900";4061;458;
17381;1451606400;4070908800;"250017400095901.250017400096100";"250017400095901";"250017400096100";4061;441;
17756;1451606400;4070908800;"250017400096101.250017400096167";"250017400096101";"250017400096167";4061;458;
18860;1451606400;4070908800;"250017400096168.250017400096176";"250017400096168";"250017400096176";4061;477;
19068;1451606400;4070908800;"250017400096177.250017400096197";"250017400096177";"250017400096197";4061;512;
17757;1451606400;4070908800;"250017400096198.250017400096202";"250017400096198";"250017400096202";4061;458;
19069;1451606400;4070908800;"250017400096203.250017400096301";"250017400096203";"250017400096301";4061;512;
17758;1451606400;4070908800;"250017400096302.250017400096335";"250017400096302";"250017400096335";4061;458;
18861;1451606400;4070908800;"250017400096336.250017400096362";"250017400096336";"250017400096362";4061;477;
17759;1451606400;4070908800;"250017400096363.250017400096501";"250017400096363";"250017400096501";4061;458;
19070;1451606400;4070908800;"250017400096502.250017400096649";"250017400096502";"250017400096649";4061;512;
17760;1451606400;4070908800;"250017400096650.250017400096670";"250017400096650";"250017400096670";4061;458;
17533;1451606400;4070908800;"250017400096671.250017400096672";"250017400096671";"250017400096672";4061;452;
17761;1451606400;4070908800;"250017400096673.250017400096702";"250017400096673";"250017400096702";4061;458;
18463;1451606400;4070908800;"250017400096703.250017400096779";"250017400096703";"250017400096779";4061;473;
17762;1451606400;4070908800;"250017400096780.250017400096800";"250017400096780";"250017400096800";4061;458;
18430;1451606400;4070908800;"250017400096801.250017400096823";"250017400096801";"250017400096823";4061;473;
17224;1451606400;4070908800;"250017400096824.250017400096844";"250017400096824";"250017400096844";4061;441;
17763;1451606400;4070908800;"250017400096845.250017400096854";"250017400096845";"250017400096854";4061;458;
18464;1451606400;4070908800;"250017400096855.250017400096900";"250017400096855";"250017400096900";4061;473;
17382;1451606400;4070908800;"250017400096901.250017400097165";"250017400096901";"250017400097165";4061;441;
17764;1451606400;4070908800;"250017400097166.250017400097303";"250017400097166";"250017400097303";4061;458;
19071;1451606400;4070908800;"250017400097304.250017400097353";"250017400097304";"250017400097353";4061;512;
17765;1451606400;4070908800;"250017400097354.250017400097359";"250017400097354";"250017400097359";4061;458;
19072;1451606400;4070908800;"250017400097360.250017400097483";"250017400097360";"250017400097483";4061;512;
17766;1451606400;4070908800;"250017400097484.250017400097489";"250017400097484";"250017400097489";4061;458;
19116;1451606400;4070908800;"250017400097490.250017400097503";"250017400097490";"250017400097503";4061;512;
18465;1451606400;4070908800;"250017400097504.250017400097593";"250017400097504";"250017400097593";4061;473;
17767;1451606400;4070908800;"250017400097594.250017400097692";"250017400097594";"250017400097692";4061;458;
17383;1451606400;4070908800;"250017400097693.250017400097693";"250017400097693";"250017400097693";4061;441;
17768;1451606400;4070908800;"250017400097694.250017400097700";"250017400097694";"250017400097700";4061;458;
17534;1451606400;4070908800;"250017400097701.250017400097994";"250017400097701";"250017400097994";4061;452;
18862;1451606400;4070908800;"250017400097995.250017400098006";"250017400097995";"250017400098006";4061;477;
17535;1451606400;4070908800;"250017400098007.250017400098302";"250017400098007";"250017400098302";4061;452;
18466;1451606400;4070908800;"250017400098303.250017400098399";"250017400098303";"250017400098399";4061;473;
17536;1451606400;4070908800;"250017400098400.250017400098648";"250017400098400";"250017400098648";4061;452;
18467;1451606400;4070908800;"250017400098649.250017400098649";"250017400098649";"250017400098649";4061;473;
17537;1451606400;4070908800;"250017400098650.250017400098699";"250017400098650";"250017400098699";4061;452;
17769;1451606400;4070908800;"250017400098700.250017400098770";"250017400098700";"250017400098770";4061;458;
19117;1451606400;4070908800;"250017400098771.250017400098800";"250017400098771";"250017400098800";4061;512;
17225;1451606400;4070908800;"250017400098801.250017400099065";"250017400098801";"250017400099065";4061;441;
17728;1451606400;4070908800;"250017400099066.250017400099075";"250017400099066";"250017400099075";4061;458;
17226;1451606400;4070908800;"250017400099076.250017400099210";"250017400099076";"250017400099210";4061;441;
19118;1451606400;4070908800;"250017400099211.250017400099317";"250017400099211";"250017400099317";4061;512;
17770;1451606400;4070908800;"250017400099318.250017400099325";"250017400099318";"250017400099325";4061;458;
18468;1451606400;4070908800;"250017400099326.250017400099429";"250017400099326";"250017400099429";4061;473;
19119;1451606400;4070908800;"250017400099430.250017400099472";"250017400099430";"250017400099472";4061;512;
17771;1451606400;4070908800;"250017400099473.250017400099575";"250017400099473";"250017400099575";4061;458;
19120;1451606400;4070908800;"250017400099576.250017400099691";"250017400099576";"250017400099691";4061;512;
17772;1451606400;4070908800;"250017400099692.250017400099708";"250017400099692";"250017400099708";4061;458;
18469;1451606400;4070908800;"250017400099709.250017400100204";"250017400099709";"250017400100204";4061;473;
17773;1451606400;4070908800;"250017400100205.250017400100359";"250017400100205";"250017400100359";4061;458;
19121;1451606400;4070908800;"250017400100360.250017400100415";"250017400100360";"250017400100415";4061;512;
17774;1451606400;4070908800;"250017400100416.250017400100450";"250017400100416";"250017400100450";4061;458;
17384;1451606400;4070908800;"250017400100451.250017400100565";"250017400100451";"250017400100565";4061;441;
18863;1451606400;4070908800;"250017400100566.250017400100599";"250017400100566";"250017400100599";4061;477;
17775;1451606400;4070908800;"250017400100600.250017400100697";"250017400100600";"250017400100697";4061;458;
19122;1451606400;4070908800;"250017400100698.250017400100705";"250017400100698";"250017400100705";4061;512;
17776;1451606400;4070908800;"250017400100706.250017400100746";"250017400100706";"250017400100746";4061;458;
18864;1451606400;4070908800;"250017400100747.250017400100774";"250017400100747";"250017400100774";4061;477;
17777;1451606400;4070908800;"250017400100775.250017400100816";"250017400100775";"250017400100816";4061;458;
19123;1451606400;4070908800;"250017400100817.250017400100838";"250017400100817";"250017400100838";4061;512;
17778;1451606400;4070908800;"250017400100839.250017400100842";"250017400100839";"250017400100842";4061;458;
19124;1451606400;4070908800;"250017400100843.250017400101100";"250017400100843";"250017400101100";4061;512;
17385;1451606400;4070908800;"250017400101101.250017400101699";"250017400101101";"250017400101699";4061;441;
17779;1451606400;4070908800;"250017400101700.250017400101700";"250017400101700";"250017400101700";4061;458;
18470;1451606400;4070908800;"250017400101701.250017400101709";"250017400101701";"250017400101709";4061;473;
17780;1451606400;4070908800;"250017400101710.250017400101751";"250017400101710";"250017400101751";4061;458;
18471;1451606400;4070908800;"250017400101752.250017400101780";"250017400101752";"250017400101780";4061;473;
17781;1451606400;4070908800;"250017400101781.250017400101784";"250017400101781";"250017400101784";4061;458;
18472;1451606400;4070908800;"250017400101785.250017400101786";"250017400101785";"250017400101786";4061;473;
17782;1451606400;4070908800;"250017400101787.250017400101795";"250017400101787";"250017400101795";4061;458;
18473;1451606400;4070908800;"250017400101796.250017400101854";"250017400101796";"250017400101854";4061;473;
17783;1451606400;4070908800;"250017400101855.250017400101877";"250017400101855";"250017400101877";4061;458;
18474;1451606400;4070908800;"250017400101878.250017400101885";"250017400101878";"250017400101885";4061;473;
17784;1451606400;4070908800;"250017400101886.250017400101888";"250017400101886";"250017400101888";4061;458;
18475;1451606400;4070908800;"250017400101889.250017400102208";"250017400101889";"250017400102208";4061;473;
17538;1451606400;4070908800;"250017400102209.250017400102210";"250017400102209";"250017400102210";4061;452;
17785;1451606400;4070908800;"250017400102211.250017400102237";"250017400102211";"250017400102237";4061;458;
18476;1451606400;4070908800;"250017400102238.250017400102270";"250017400102238";"250017400102270";4061;473;
17386;1451606400;4070908800;"250017400102271.250017400102293";"250017400102271";"250017400102293";4061;441;
17786;1451606400;4070908800;"250017400102294.250017400102294";"250017400102294";"250017400102294";4061;458;
18477;1451606400;4070908800;"250017400102295.250017400102428";"250017400102295";"250017400102428";4061;473;
17787;1451606400;4070908800;"250017400102429.250017400102458";"250017400102429";"250017400102458";4061;458;
19125;1451606400;4070908800;"250017400102459.250017400102467";"250017400102459";"250017400102467";4061;512;
17539;1451606400;4070908800;"250017400102468.250017400102473";"250017400102468";"250017400102473";4061;452;
17788;1451606400;4070908800;"250017400102474.250017400102500";"250017400102474";"250017400102500";4061;458;
19126;1451606400;4070908800;"250017400102501.250017400102599";"250017400102501";"250017400102599";4061;512;
17789;1451606400;4070908800;"250017400102600.250017400102704";"250017400102600";"250017400102704";4061;458;
18865;1451606400;4070908800;"250017400102705.250017400102793";"250017400102705";"250017400102793";4061;477;
17540;1451606400;4070908800;"250017400102794.250017400102813";"250017400102794";"250017400102813";4061;452;
18866;1451606400;4070908800;"250017400102814.250017400102903";"250017400102814";"250017400102903";4061;477;
17790;1451606400;4070908800;"250017400102904.250017400103002";"250017400102904";"250017400103002";4061;458;
19127;1451606400;4070908800;"250017400103003.250017400103014";"250017400103003";"250017400103014";4061;512;
17541;1451606400;4070908800;"250017400103015.250017400103114";"250017400103015";"250017400103114";4061;452;
18867;1451606400;4070908800;"250017400103115.250017400103201";"250017400103115";"250017400103201";4061;477;
17387;1451606400;4070908800;"250017400103202.250017400103301";"250017400103202";"250017400103301";4061;441;
17791;1451606400;4070908800;"250017400103302.250017400103335";"250017400103302";"250017400103335";4061;458;
17388;1451606400;4070908800;"250017400103336.250017400103348";"250017400103336";"250017400103348";4061;441;
17792;1451606400;4070908800;"250017400103349.250017400103461";"250017400103349";"250017400103461";4061;458;
17227;1451606400;4070908800;"250017400103462.250017400103499";"250017400103462";"250017400103499";4061;441;
18431;1451606400;4070908800;"250017400103500.250017400103508";"250017400103500";"250017400103508";4061;473;
17793;1451606400;4070908800;"250017400103509.250017400103541";"250017400103509";"250017400103541";4061;458;
18478;1451606400;4070908800;"250017400103542.250017400103558";"250017400103542";"250017400103558";4061;473;
19128;1451606400;4070908800;"250017400103559.250017400103709";"250017400103559";"250017400103709";4061;512;
17794;1451606400;4070908800;"250017400103710.250017400103729";"250017400103710";"250017400103729";4061;458;
19129;1451606400;4070908800;"250017400103730.250017400103754";"250017400103730";"250017400103754";4061;512;
17795;1451606400;4070908800;"250017400103755.250017400103780";"250017400103755";"250017400103780";4061;458;
17389;1451606400;4070908800;"250017400103781.250017400103805";"250017400103781";"250017400103805";4061;441;
17796;1451606400;4070908800;"250017400103806.250017400103908";"250017400103806";"250017400103908";4061;458;
18479;1451606400;4070908800;"250017400103909.250017400104205";"250017400103909";"250017400104205";4061;473;
19130;1451606400;4070908800;"250017400104206.250017400104511";"250017400104206";"250017400104511";4061;512;
18480;1451606400;4070908800;"250017400104512.250017400104711";"250017400104512";"250017400104711";4061;473;
17797;1451606400;4070908800;"250017400104712.250017400104907";"250017400104712";"250017400104907";4061;458;
19131;1451606400;4070908800;"250017400104908.250017400104978";"250017400104908";"250017400104978";4061;512;
17798;1451606400;4070908800;"250017400104979.250017400104982";"250017400104979";"250017400104982";4061;458;
19132;1451606400;4070908800;"250017400104983.250017400105052";"250017400104983";"250017400105052";4061;512;
17799;1451606400;4070908800;"250017400105053.250017400105089";"250017400105053";"250017400105089";4061;458;
17390;1451606400;4070908800;"250017400105090.250017400105093";"250017400105090";"250017400105093";4061;441;
17800;1451606400;4070908800;"250017400105094.250017400105094";"250017400105094";"250017400105094";4061;458;
17391;1451606400;4070908800;"250017400105095.250017400105103";"250017400105095";"250017400105103";4061;441;
19133;1451606400;4070908800;"250017400105104.250017400105400";"250017400105104";"250017400105400";4061;512;
17801;1451606400;4070908800;"250017400105401.250017400105406";"250017400105401";"250017400105406";4061;458;
19134;1451606400;4070908800;"250017400105407.250017400105533";"250017400105407";"250017400105533";4061;512;
17802;1451606400;4070908800;"250017400105534.250017400105535";"250017400105534";"250017400105535";4061;458;
19135;1451606400;4070908800;"250017400105536.250017400105700";"250017400105536";"250017400105700";4061;512;
17803;1451606400;4070908800;"250017400105701.250017400105869";"250017400105701";"250017400105869";4061;458;
18868;1451606400;4070908800;"250017400105870.250017400105891";"250017400105870";"250017400105891";4061;477;
17804;1451606400;4070908800;"250017400105892.250017400105908";"250017400105892";"250017400105908";4061;458;
18869;1451606400;4070908800;"250017400105909.250017400106105";"250017400105909";"250017400106105";4061;477;
17392;1451606400;4070908800;"250017400106106.250017400106199";"250017400106106";"250017400106199";4061;441;
17805;1451606400;4070908800;"250017400106200.250017400106216";"250017400106200";"250017400106216";4061;458;
17393;1451606400;4070908800;"250017400106217.250017400106222";"250017400106217";"250017400106222";4061;441;
17806;1451606400;4070908800;"250017400106223.250017400106252";"250017400106223";"250017400106252";4061;458;
19136;1451606400;4070908800;"250017400106253.250017400106699";"250017400106253";"250017400106699";4061;512;
17807;1451606400;4070908800;"250017400106700.250017400106850";"250017400106700";"250017400106850";4061;458;
17394;1451606400;4070908800;"250017400106851.250017400106851";"250017400106851";"250017400106851";4061;441;
17808;1451606400;4070908800;"250017400106852.250017400106902";"250017400106852";"250017400106902";4061;458;
17395;1451606400;4070908800;"250017400106903.250017400107502";"250017400106903";"250017400107502";4061;441;
17809;1451606400;4070908800;"250017400107503.250017400107562";"250017400107503";"250017400107562";4061;458;
18870;1451606400;4070908800;"250017400107563.250017400107590";"250017400107563";"250017400107590";4061;477;
17810;1451606400;4070908800;"250017400107591.250017400107599";"250017400107591";"250017400107599";4061;458;
19137;1451606400;4070908800;"250017400107600.250017400107661";"250017400107600";"250017400107661";4061;512;
17811;1451606400;4070908800;"250017400107662.250017400107674";"250017400107662";"250017400107674";4061;458;
19138;1451606400;4070908800;"250017400107675.250017400107752";"250017400107675";"250017400107752";4061;512;
17812;1451606400;4070908800;"250017400107753.250017400107904";"250017400107753";"250017400107904";4061;458;
19139;1451606400;4070908800;"250017400107905.250017400108101";"250017400107905";"250017400108101";4061;512;
17813;1451606400;4070908800;"250017400108102.250017400108210";"250017400108102";"250017400108210";4061;458;
17396;1451606400;4070908800;"250017400108211.250017400108246";"250017400108211";"250017400108246";4061;441;
17814;1451606400;4070908800;"250017400108247.250017400108299";"250017400108247";"250017400108299";4061;458;
17397;1451606400;4070908800;"250017400108300.250017400108401";"250017400108300";"250017400108401";4061;441;
17815;1451606400;4070908800;"250017400108402.250017400108444";"250017400108402";"250017400108444";4061;458;
17398;1451606400;4070908800;"250017400108445.250017400108445";"250017400108445";"250017400108445";4061;441;
17816;1451606400;4070908800;"250017400108446.250017400108449";"250017400108446";"250017400108449";4061;458;
19140;1451606400;4070908800;"250017400108450.250017400108502";"250017400108450";"250017400108502";4061;512;
17817;1451606400;4070908800;"250017400108503.250017400108600";"250017400108503";"250017400108600";4061;458;
17399;1451606400;4070908800;"250017400108601.250017400108899";"250017400108601";"250017400108899";4061;441;
17818;1451606400;4070908800;"250017400108900.250017400108939";"250017400108900";"250017400108939";4061;458;
19141;1451606400;4070908800;"250017400108940.250017400108983";"250017400108940";"250017400108983";4061;512;
17819;1451606400;4070908800;"250017400108984.250017400109062";"250017400108984";"250017400109062";4061;458;
19142;1451606400;4070908800;"250017400109063.250017400109111";"250017400109063";"250017400109111";4061;512;
17400;1451606400;4070908800;"250017400109112.250017400109258";"250017400109112";"250017400109258";4061;441;
17820;1451606400;4070908800;"250017400109259.250017400109656";"250017400109259";"250017400109656";4061;458;
17401;1451606400;4070908800;"250017400109657.250017400110107";"250017400109657";"250017400110107";4061;441;
19143;1451606400;4070908800;"250017400110108.250017400110210";"250017400110108";"250017400110210";4061;512;
17821;1451606400;4070908800;"250017400110211.250017400110334";"250017400110211";"250017400110334";4061;458;
17402;1451606400;4070908800;"250017400110335.250017400110349";"250017400110335";"250017400110349";4061;441;
17822;1451606400;4070908800;"250017400110350.250017400110360";"250017400110350";"250017400110360";4061;458;
17403;1451606400;4070908800;"250017400110361.250017400110439";"250017400110361";"250017400110439";4061;441;
17823;1451606400;4070908800;"250017400110440.250017400110619";"250017400110440";"250017400110619";4061;458;
17404;1451606400;4070908800;"250017400110620.250017400110621";"250017400110620";"250017400110621";4061;441;
17824;1451606400;4070908800;"250017400110622.250017400110701";"250017400110622";"250017400110701";4061;458;
17405;1451606400;4070908800;"250017400110702.250017400111110";"250017400110702";"250017400111110";4061;441;
17825;1451606400;4070908800;"250017400111111.250017400111403";"250017400111111";"250017400111403";4061;458;
17228;1451606400;4070908800;"250017400111404.250017400111803";"250017400111404";"250017400111803";4061;441;
17729;1451606400;4070908800;"250017400111804.250017400112308";"250017400111804";"250017400112308";4061;458;
17406;1451606400;4070908800;"250017400112309.250017400112409";"250017400112309";"250017400112409";4061;441;
17826;1451606400;4070908800;"250017400112410.250017400112500";"250017400112410";"250017400112500";4061;458;
17407;1451606400;4070908800;"250017400112501.250017400112710";"250017400112501";"250017400112710";4061;441;
17827;1451606400;4070908800;"250017400112711.250017400112903";"250017400112711";"250017400112903";4061;458;
17408;1451606400;4070908800;"250017400112904.250017400112942";"250017400112904";"250017400112942";4061;441;
17828;1451606400;4070908800;"250017400112943.250017400112956";"250017400112943";"250017400112956";4061;458;
17409;1451606400;4070908800;"250017400112957.250017400113078";"250017400112957";"250017400113078";4061;441;
17829;1451606400;4070908800;"250017400113079.250017400113084";"250017400113079";"250017400113084";4061;458;
17410;1451606400;4070908800;"250017400113085.250017400113091";"250017400113085";"250017400113091";4061;441;
17830;1451606400;4070908800;"250017400113092.250017400113107";"250017400113092";"250017400113107";4061;458;
17411;1451606400;4070908800;"250017400113108.250017400113125";"250017400113108";"250017400113125";4061;441;
17831;1451606400;4070908800;"250017400113126.250017400113134";"250017400113126";"250017400113134";4061;458;
17412;1451606400;4070908800;"250017400113135.250017400113149";"250017400113135";"250017400113149";4061;441;
17832;1451606400;4070908800;"250017400113150.250017400113501";"250017400113150";"250017400113501";4061;458;
17413;1451606400;4070908800;"250017400113502.250017400113832";"250017400113502";"250017400113832";4061;441;
17833;1451606400;4070908800;"250017400113833.250017400113884";"250017400113833";"250017400113884";4061;458;
17414;1451606400;4070908800;"250017400113885.250017400114054";"250017400113885";"250017400114054";4061;441;
17834;1451606400;4070908800;"250017400114055.250017400115002";"250017400114055";"250017400115002";4061;458;
17415;1451606400;4070908800;"250017400115003.250017400115102";"250017400115003";"250017400115102";4061;441;
17835;1451606400;4070908800;"250017400115103.250017400115608";"250017400115103";"250017400115608";4061;458;
17416;1451606400;4070908800;"250017400115609.250017400115653";"250017400115609";"250017400115653";4061;441;
17836;1451606400;4070908800;"250017400115654.250017400115657";"250017400115654";"250017400115657";4061;458;
17417;1451606400;4070908800;"250017400115658.250017400115706";"250017400115658";"250017400115706";4061;441;
17837;1451606400;4070908800;"250017400115707.250017400115874";"250017400115707";"250017400115874";4061;458;
17542;1451606400;4070908800;"250017400115875.250017400115876";"250017400115875";"250017400115876";4061;452;
17838;1451606400;4070908800;"250017400115877.250017400115905";"250017400115877";"250017400115905";4061;458;
18871;1451606400;4070908800;"250017400115906.250017400116001";"250017400115906";"250017400116001";4061;477;
17543;1451606400;4070908800;"250017400116002.250017400116100";"250017400116002";"250017400116100";4061;452;
17839;1451606400;4070908800;"250017400116101.250017400116283";"250017400116101";"250017400116283";4061;458;
17418;1451606400;4070908800;"250017400116284.250017400116316";"250017400116284";"250017400116316";4061;441;
17840;1451606400;4070908800;"250017400116317.250017400116401";"250017400116317";"250017400116401";4061;458;
19144;1451606400;4070908800;"250017400116402.250017400116503";"250017400116402";"250017400116503";4061;512;
17841;1451606400;4070908800;"250017400116504.250017400117435";"250017400116504";"250017400117435";4061;458;
17419;1451606400;4070908800;"250017400117436.250017400117505";"250017400117436";"250017400117505";4061;441;
17842;1451606400;4070908800;"250017400117506.250017400117604";"250017400117506";"250017400117604";4061;458;
18872;1451606400;4070908800;"250017400117605.250017400117700";"250017400117605";"250017400117700";4061;477;
17420;1451606400;4070908800;"250017400117701.250017400117752";"250017400117701";"250017400117752";4061;441;
17843;1451606400;4070908800;"250017400117753.250017400117760";"250017400117753";"250017400117760";4061;458;
17421;1451606400;4070908800;"250017400117761.250017400117862";"250017400117761";"250017400117862";4061;441;
17844;1451606400;4070908800;"250017400117863.250017400117901";"250017400117863";"250017400117901";4061;458;
17422;1451606400;4070908800;"250017400117902.250017400118000";"250017400117902";"250017400118000";4061;441;
17845;1451606400;4070908800;"250017400118001.250017400118157";"250017400118001";"250017400118157";4061;458;
17423;1451606400;4070908800;"250017400118158.250017400118162";"250017400118158";"250017400118162";4061;441;
17846;1451606400;4070908800;"250017400118163.250017400118901";"250017400118163";"250017400118901";4061;458;
18873;1451606400;4070908800;"250017400118902.250017400118972";"250017400118902";"250017400118972";4061;477;
17847;1451606400;4070908800;"250017400118973.250017400120793";"250017400118973";"250017400120793";4061;458;
17424;1451606400;4070908800;"250017400120794.250017400121654";"250017400120794";"250017400121654";4061;441;
17848;1451606400;4070908800;"250017400121655.250017400121702";"250017400121655";"250017400121702";4061;458;
19145;1451606400;4070908800;"250017400121703.250017400121907";"250017400121703";"250017400121907";4061;512;
17849;1451606400;4070908800;"250017400121908.250017400122500";"250017400121908";"250017400122500";4061;458;
17544;1451606400;4070908800;"250017400122501.250017400122654";"250017400122501";"250017400122654";4061;452;
18874;1451606400;4070908800;"250017400122655.250017400122657";"250017400122655";"250017400122657";4061;477;
17545;1451606400;4070908800;"250017400122658.250017400122700";"250017400122658";"250017400122700";4061;452;
17850;1451606400;4070908800;"250017400122701.250017400122849";"250017400122701";"250017400122849";4061;458;
17546;1451606400;4070908800;"250017400122850.250017400122905";"250017400122850";"250017400122905";4061;452;
17425;1451606400;4070908800;"250017400122906.250017400123102";"250017400122906";"250017400123102";4061;441;
18875;1451606400;4070908800;"250017400123103.250017400123300";"250017400123103";"250017400123300";4061;477;
17426;1451606400;4070908800;"250017400123301.250017400123399";"250017400123301";"250017400123399";4061;441;
17851;1451606400;4070908800;"250017400123400.250017400123505";"250017400123400";"250017400123505";4061;458;
17427;1451606400;4070908800;"250017400123506.250017400123900";"250017400123506";"250017400123900";4061;441;
17852;1451606400;4070908800;"250017400123901.250017400124103";"250017400123901";"250017400124103";4061;458;
17428;1451606400;4070908800;"250017400124104.250017400124152";"250017400124104";"250017400124152";4061;441;
17853;1451606400;4070908800;"250017400124153.250017400124171";"250017400124153";"250017400124171";4061;458;
19146;1451606400;4070908800;"250017400124172.250017400124178";"250017400124172";"250017400124178";4061;512;
17854;1451606400;4070908800;"250017400124179.250017400124300";"250017400124179";"250017400124300";4061;458;
17429;1451606400;4070908800;"250017400124301.250017400124709";"250017400124301";"250017400124709";4061;441;
17855;1451606400;4070908800;"250017400124710.250017400125127";"250017400124710";"250017400125127";4061;458;
17430;1451606400;4070908800;"250017400125128.250017400125156";"250017400125128";"250017400125156";4061;441;
17856;1451606400;4070908800;"250017400125157.250017400125157";"250017400125157";"250017400125157";4061;458;
17431;1451606400;4070908800;"250017400125158.250017400125158";"250017400125158";"250017400125158";4061;441;
18876;1451606400;4070908800;"250017400125159.250017400125160";"250017400125159";"250017400125160";4061;477;
17857;1451606400;4070908800;"250017400125161.250017400125299";"250017400125161";"250017400125299";4061;458;
17432;1451606400;4070908800;"250017400125300.250017400125703";"250017400125300";"250017400125703";4061;441;
18192;1451606400;4070908800;"250017400125704.250017400125901";"250017400125704";"250017400125901";4061;458;
17229;1451606400;4070908800;"250017400125902.250017400125915";"250017400125902";"250017400125915";4061;441;
17711;1451606400;4070908800;"250017400125916.250017400125918";"250017400125916";"250017400125918";4061;458;
17230;1451606400;4070908800;"250017400125919.250017400126108";"250017400125919";"250017400126108";4061;441;
18193;1451606400;4070908800;"250017400126109.250017400126155";"250017400126109";"250017400126155";4061;458;
17433;1451606400;4070908800;"250017400126156.250017400126158";"250017400126156";"250017400126158";4061;441;
18194;1451606400;4070908800;"250017400126159.250017400126310";"250017400126159";"250017400126310";4061;458;
17434;1451606400;4070908800;"250017400126311.250017400126606";"250017400126311";"250017400126606";4061;441;
18195;1451606400;4070908800;"250017400126607.250017400126999";"250017400126607";"250017400126999";4061;458;
17435;1451606400;4070908800;"250017400127000.250017400127050";"250017400127000";"250017400127050";4061;441;
18196;1451606400;4070908800;"250017400127051.250017400127100";"250017400127051";"250017400127100";4061;458;
17436;1451606400;4070908800;"250017400127101.250017400127301";"250017400127101";"250017400127301";4061;441;
18197;1451606400;4070908800;"250017400127302.250017400127503";"250017400127302";"250017400127503";4061;458;
17437;1451606400;4070908800;"250017400127504.250017400127718";"250017400127504";"250017400127718";4061;441;
18877;1451606400;4070908800;"250017400127719.250017400127902";"250017400127719";"250017400127902";4061;477;
17438;1451606400;4070908800;"250017400127903.250017400127931";"250017400127903";"250017400127931";4061;441;
18304;1451606400;4070908800;"250017400127932.250017400128116";"250017400127932";"250017400128116";4061;458;
17439;1451606400;4070908800;"250017400128117.250017400128210";"250017400128117";"250017400128210";4061;441;
18305;1451606400;4070908800;"250017400128211.250017400128802";"250017400128211";"250017400128802";4061;458;
17440;1451606400;4070908800;"250017400128803.250017400128901";"250017400128803";"250017400128901";4061;441;
18306;1451606400;4070908800;"250017400128902.250017400129080";"250017400128902";"250017400129080";4061;458;
17441;1451606400;4070908800;"250017400129081.250017400129085";"250017400129081";"250017400129085";4061;441;
18307;1451606400;4070908800;"250017400129086.250017400129629";"250017400129086";"250017400129629";4061;458;
17442;1451606400;4070908800;"250017400129630.250017400129632";"250017400129630";"250017400129632";4061;441;
18308;1451606400;4070908800;"250017400129633.250017400129706";"250017400129633";"250017400129706";4061;458;
17443;1451606400;4070908800;"250017400129707.250017400129808";"250017400129707";"250017400129808";4061;441;
18309;1451606400;4070908800;"250017400129809.250017400130420";"250017400129809";"250017400130420";4061;458;
